"ISO3","Item","Group","charted","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"BGD","LULUCF","FAO aggregates","yes",2019,17571697,12057.5,13949.6,NA
"BGD","LULUCF","FAO aggregates","yes",2020,17809332.5,124285,143827.59999999998,NA
"BGD","LULUCF","FAO aggregates","yes",2021,17759562.900000002,112095,129726.8,NA
"BGD","LULUCF","FAO aggregates","yes",2022,17298708.1,12190,14098,NA
"BGD","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"BGD","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"BRB","Energy","Not agri-food","yes",1992,1304610.7,3863.1000000000004,24604.1,NA
"BRB","Energy","Not agri-food","yes",1993,1088637.3,3668.2999999999997,21532.6,NA
"BRB","Energy","Not agri-food","yes",1994,1151601.4,3524.1,22310.5,NA
"BRB","Energy","Not agri-food","yes",1995,1272805.5,3778.2,22253.2,NA
"BRB","Energy","Not agri-food","yes",1996,1310477.7999999998,3993.3,23045.100000000002,NA
"BRB","Energy","Not agri-food","yes",1997,1484575.5,4921.2,23876.5,NA
"BRB","Energy","Not agri-food","yes",1998,1480881.7,5667.7,30389.3,NA
"BRB","Energy","Not agri-food","yes",1999,1571598.4000000001,6360.8,36082.4,NA
"BRB","Energy","Not agri-food","yes",2000,1670588.2,3310.4,50191.6,NA
"BRB","Energy","Not agri-food","yes",2001,1575134.4,3173.6,42887.799999999996,NA
"BRB","Energy","Not agri-food","yes",2002,1549130.2,3123,35264.7,NA
"BRB","Energy","Not agri-food","yes",2003,1587397.8,3156.2999999999997,36844.6,NA
"BRB","Energy","Not agri-food","yes",2004,1608802,3233.5,39837.5,NA
"BRB","Energy","Not agri-food","yes",2005,1649579.7,3383.5,40131.4,NA
"BRB","Energy","Not agri-food","yes",2006,1656183.4,3704.2000000000003,31715.800000000003,NA
"BRB","Energy","Not agri-food","yes",2007,1686634.2,3737.7,28648.7,NA
"BRB","Energy","Not agri-food","yes",2008,1975173.1,4259.299999999999,26993.5,NA
"BRB","Energy","Not agri-food","yes",2009,1923885.9,4375.3,26924.1,NA
"BRB","Energy","Not agri-food","yes",2010,1776395.4000000001,4484.0999999999995,25989.7,NA
"BRB","Energy","Not agri-food","yes",2011,1880791.5,2964,29237.600000000002,NA
"BRB","Energy","Not agri-food","yes",2012,1751484.2000000002,2964.2,25063.4,NA
"BRB","Energy","Not agri-food","yes",2013,1778842.7,3394.2999999999997,22668.399999999998,NA
"BRB","Energy","Not agri-food","yes",2014,1618643.3,3060.4,24118.600000000002,NA
"BRB","Energy","Not agri-food","yes",2015,1606297.2,3073.9,22771,NA
"BRB","Energy","Not agri-food","yes",2016,1617178.7999999998,3476.7999999999997,22259.5,NA
"BRB","Energy","Not agri-food","yes",2017,1537802.7,3192.8,23820.1,NA
"BRB","Energy","Not agri-food","yes",2018,1557981.5,3585.7000000000003,25278.1,NA
"BRB","Energy","Not agri-food","yes",2019,1571508.8,3864,23863.399999999998,NA
"BRB","Energy","Not agri-food","yes",2020,1170855.6,3341.1,23403.199999999997,NA
"BRB","Energy","Not agri-food","yes",2021,1171210.5,3244.5,21323.3,NA
"BRB","Energy","Not agri-food","yes",2022,1166891,3369,21302.600000000002,NA
"BRB","Energy","Not agri-food","yes",2030,NA,NA,NA,NA
"BRB","Energy","Not agri-food","yes",2050,NA,NA,NA,NA
"BRB","IPPU","Not agri-food","yes",1992,90937.2,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",1993,34865.9,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",1994,42083.2,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",1995,41168.6,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",1996,57411,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",1997,89635.2,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",1998,132977.2,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",1999,129892.59999999999,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2000,136680.9,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2001,127839.29999999999,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2002,151720,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2003,157139.4,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2004,156266.4,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2005,158241.6,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2006,156415.5,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2007,153544.5,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2008,146476.5,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2009,116747.5,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2010,104769.2,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2011,102070.6,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2012,81528.8,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2013,75003.6,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2014,75591.4,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2015,75623.40000000001,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2016,75835.2,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2017,110520.9,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2018,110024.8,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2019,110436.2,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2020,83511.1,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2021,109972.6,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2022,109946.4,0.8,NA,NA
"BRB","IPPU","Not agri-food","yes",2030,NA,NA,NA,NA
"BRB","IPPU","Not agri-food","yes",2050,NA,NA,NA,NA
"BRB","Waste","Not agri-food","yes",1992,156993.59999999998,3605.7000000000003,153387.8,NA
"BRB","Waste","Not agri-food","yes",1993,156164.5,3608.2999999999997,152556.19999999998,NA
"BRB","Waste","Not agri-food","yes",1994,156592.5,3665.1,152927.4,NA
"BRB","Waste","Not agri-food","yes",1995,155880,3678.3,152201.69999999998,NA
"BRB","Waste","Not agri-food","yes",1996,157976,3702,154274,NA
"BRB","Waste","Not agri-food","yes",1997,160062.6,3750.5,156312.19999999998,NA
"BRB","Waste","Not agri-food","yes",1998,158426.9,3719.8,154707.1,NA
"BRB","Waste","Not agri-food","yes",1999,158237.2,3778.2,154459,NA
"BRB","Waste","Not agri-food","yes",2000,158740,3759.6,154980.3,NA
"BRB","Waste","Not agri-food","yes",2001,157484.19999999998,3771.3,153712.8,NA
"BRB","Waste","Not agri-food","yes",2002,156840.1,3859.6,152980.6,NA
"BRB","Waste","Not agri-food","yes",2003,156501.2,3838.8,152662.4,NA
"BRB","Waste","Not agri-food","yes",2004,156556,3914.5,152641.5,NA
"BRB","Waste","Not agri-food","yes",2005,157506.69999999998,3955.1,153551.6,NA
"BRB","Waste","Not agri-food","yes",2006,158018.2,4080.4,153937.80000000002,NA
"BRB","Waste","Not agri-food","yes",2007,158158.5,4050.7,154107.8,NA
"BRB","Waste","Not agri-food","yes",2008,175590.1,4049.2999999999997,171540.8,NA
"BRB","Waste","Not agri-food","yes",2009,156632,4019.5,152612.5,NA
"BRB","Waste","Not agri-food","yes",2010,155668.9,4035.4,151633.6,NA
"BRB","Waste","Not agri-food","yes",2011,155572.4,4003.3,151569,NA
"BRB","Waste","Not agri-food","yes",2012,155567.1,4003.2,151563.8,NA
"BRB","Waste","Not agri-food","yes",2013,154846.7,4016.4,150830.3,NA
"BRB","Waste","Not agri-food","yes",2014,154804,4109.4,150694.5,NA
"BRB","Waste","Not agri-food","yes",2015,154702.59999999998,4135.7,150566.8,NA
"BRB","Waste","Not agri-food","yes",2016,154964.5,4161.4000000000005,150803.2,NA
"BRB","Waste","Not agri-food","yes",2017,155796.6,4171.9,151624.69999999998,NA
"BRB","Waste","Not agri-food","yes",2018,156277,4229.5999999999995,152047.40000000002,NA
"BRB","Waste","Not agri-food","yes",2019,156306.3,4272.4000000000005,152033.9,NA
"BRB","Waste","Not agri-food","yes",2020,156119.5,4319.200000000001,151800.4,NA
"BRB","Waste","Not agri-food","yes",2021,156372.09999999998,4355.9000000000005,152016.2,NA
"BRB","Waste","Not agri-food","yes",2022,156605.9,4392.9,152213,NA
"BRB","Waste","Not agri-food","yes",2030,NA,NA,NA,NA
"BRB","Waste","Not agri-food","yes",2050,NA,NA,NA,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",1992,101296.59999999999,37577,63719.6,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",1993,95559.70000000001,36384.5,59175.2,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",1994,96508.5,37232.5,59276,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",1995,100352.90000000001,40942.5,59410.4,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",1996,101507,41923,59584,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",1997,95548.7,40783.5,54765.2,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",1998,92254.59999999999,39273,52981.6,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",1999,87715.7,38186.5,49529.200000000004,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2000,82817.5,36967.5,45850,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2001,76504.40000000001,34132,42372.4,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2002,65285.3,26208.5,39076.799999999996,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2003,62783.9,26473.5,36310.4,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2004,73185.8,39485,33700.8,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2005,61057.7,30554.5,30503.2,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2006,56246.200000000004,29733,26513.2,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2007,53411.8,29203,24208.8,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2008,57286,31694,25592,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2009,53637.5,26155.5,27482,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2010,54738.700000000004,26685.5,28053.2,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2011,56124.4,28620,27504.4,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2012,58979.799999999996,31005,27974.8,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2013,59899,31535,28364,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2014,56482.3,28381.5,28100.8,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2015,55868.1,27904.5,27963.6,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2016,57691.8,29521,28170.8,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2017,59508,31270,28238,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2018,58993.899999999994,30607.5,28386.399999999998,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2019,58673.200000000004,29150,29523.2,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2020,59595.2,29680,29915.199999999997,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2021,59391.3,29176.5,30214.8,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2022,60681.3,30130.5,30550.8,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
"BRB","IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
"BRB","LULUCF","FAO aggregates","yes",1992,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",1993,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",1994,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",1995,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",1996,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",1997,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",1998,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",1999,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2000,23.400000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2001,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2002,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2003,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2004,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2005,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2006,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2007,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2008,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2009,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2010,-1384.3000000000002,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2011,-847.5,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2012,-847.5,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2013,-847.5,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2014,-847.5,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2015,-847.5,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2016,-1832.8,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2017,-1832.8,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2018,-1832.8,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2019,-1832.8,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2020,-1832.8,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2021,-1832.8,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2022,-1832.8,0,0,NA
"BRB","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"BRB","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"BLR","Energy","Not agri-food","yes",1992,89072477.19999999,676784.2000000001,1057720,NA
"BLR","Energy","Not agri-food","yes",1993,78286258.5,727938.5,908584,NA
"BLR","Energy","Not agri-food","yes",1994,66031753.1,469880.4,847302.7,NA
"BLR","Energy","Not agri-food","yes",1995,61619942.8,432802.7,813571.1,NA
"BLR","Energy","Not agri-food","yes",1996,61566080.800000004,438639.6,811693.1,NA
"BLR","Energy","Not agri-food","yes",1997,60824477.9,442330.8,825504.1,NA
"BLR","Energy","Not agri-food","yes",1998,59157235.3,424995.4,834610.9,NA
"BLR","Energy","Not agri-food","yes",1999,57148967.1,412162.10000000003,835087.1,NA
"BLR","Energy","Not agri-food","yes",2000,55230076.699999996,417679,889812.7,NA
"BLR","Energy","Not agri-food","yes",2001,54458686.1,409870.5,906896.6000000001,NA
"BLR","Energy","Not agri-food","yes",2002,54378356,405316.5,917524.6,NA
"BLR","Energy","Not agri-food","yes",2003,55096718.5,416398.9,903776.6,NA
"BLR","Energy","Not agri-food","yes",2004,58563986.4,437608.4,910864,NA
"BLR","Energy","Not agri-food","yes",2005,59489038.4,475542.6,966443.9,NA
"BLR","Energy","Not agri-food","yes",2006,62333982.8,531766.6000000001,1018281.2000000001,NA
"BLR","Energy","Not agri-food","yes",2007,60622260.699999996,550870.8,994705.9,NA
"BLR","Energy","Not agri-food","yes",2008,63115617.9,609973.6,980217.3,NA
"BLR","Energy","Not agri-food","yes",2009,59998186.6,476951,956321.6,NA
"BLR","Energy","Not agri-food","yes",2010,61980190.8,495049.39999999997,937726.4,NA
"BLR","Energy","Not agri-food","yes",2011,62862755.9,519359.5,978970.4,NA
"BLR","Energy","Not agri-food","yes",2012,62271808.4,525940.5,974834.8999999999,NA
"BLR","Energy","Not agri-food","yes",2013,62191178.099999994,505659.4,945897.7,NA
"BLR","Energy","Not agri-food","yes",2014,61510312.8,491657.4,895519.4,NA
"BLR","Energy","Not agri-food","yes",2015,57415603.9,454584.3,859825.6,NA
"BLR","Energy","Not agri-food","yes",2016,57477162.7,452177.5,823350.2,NA
"BLR","Energy","Not agri-food","yes",2017,58508364.800000004,482914.89999999997,846769.9,NA
"BLR","Energy","Not agri-food","yes",2018,61732589.099999994,505045.9,858181.2,NA
"BLR","Energy","Not agri-food","yes",2019,59935728.300000004,501005.4,855749.9,NA
"BLR","Energy","Not agri-food","yes",2020,56797441.099999994,479339.7,827378.4,NA
"BLR","Energy","Not agri-food","yes",2021,57978356.800000004,469217.89999999997,818694.8999999999,NA
"BLR","Energy","Not agri-food","yes",2022,56114156.1,446659,805521.1000000001,NA
"BLR","Energy","Not agri-food","yes",2030,NA,NA,NA,NA
"BLR","Energy","Not agri-food","yes",2050,NA,NA,NA,NA
"BLR","IPPU","Not agri-food","yes",1992,4221151,584729.1,1293.8,37802.5
"BLR","IPPU","Not agri-food","yes",1993,3229200.1,504555,920.6999999999999,56703.7
"BLR","IPPU","Not agri-food","yes",1994,3097186.4,472984.89999999997,1085.3,75605
"BLR","IPPU","Not agri-food","yes",1995,3241543.5,589257.6,1442.7,94506
"BLR","IPPU","Not agri-food","yes",1996,3265374.8000000003,582210.2999999999,1091.9,94966.2
"BLR","IPPU","Not agri-food","yes",1997,3276449.4,567034,1391.1,95383.70000000001
"BLR","IPPU","Not agri-food","yes",1998,3604071.3000000003,551829.3999999999,1487,95849.2
"BLR","IPPU","Not agri-food","yes",1999,3787021.8,581897.2,2383.2,96215
"BLR","IPPU","Not agri-food","yes",2000,3694882.7,618354.9,2742.5,100371
"BLR","IPPU","Not agri-food","yes",2001,3712769.9,599288.3,5079,104885.5
"BLR","IPPU","Not agri-food","yes",2002,4028045.4,594508.2,4115.5,108407.3
"BLR","IPPU","Not agri-food","yes",2003,4006049.9,604040.8,4932.4000000000005,112207.5
"BLR","IPPU","Not agri-food","yes",2004,4210295.9,594528.4,5225.7,122543.3
"BLR","IPPU","Not agri-food","yes",2005,4445067.4,604869.2999999999,5366.5,127769.5
"BLR","IPPU","Not agri-food","yes",2006,4623390.1,617550.8999999999,6386.3,130078
"BLR","IPPU","Not agri-food","yes",2007,4745754.600000001,635058.7000000001,5805.799999999999,136388.1
"BLR","IPPU","Not agri-food","yes",2008,4865143.3,625195.2999999999,7008.200000000001,142544.80000000002
"BLR","IPPU","Not agri-food","yes",2009,4945374.8,613477.3,4544.1,153548.30000000002
"BLR","IPPU","Not agri-food","yes",2010,5303718.600000001,643068.7000000001,7123.700000000001,168560
"BLR","IPPU","Not agri-food","yes",2011,18158502.799999997,13414558.1,7080.2,176387.9
"BLR","IPPU","Not agri-food","yes",2012,18668257.2,13662306.9,7307.2,199466.6
"BLR","IPPU","Not agri-food","yes",2013,18871800.3,13681094.6,6437.1,210898.5
"BLR","IPPU","Not agri-food","yes",2014,19306122.8,13663480,7178.9,231377.4
"BLR","IPPU","Not agri-food","yes",2015,19037861.9,13678725.700000001,7330.4,250672.59999999998
"BLR","IPPU","Not agri-food","yes",2016,18833147,13674415.3,5955.2,256397.10000000003
"BLR","IPPU","Not agri-food","yes",2017,18840560.900000002,13672118.8,6587.4,260491.4
"BLR","IPPU","Not agri-food","yes",2018,18874281.4,13674935.7,6624.4,266716.3
